Letter,Disease Name,URL,Symptoms,IsRare
C,Costochondritis,https://www.mayoclinic.org/diseases-conditions/costochondritis/symptoms-causes/syc-20371175,[],0
C,Cough headaches,https://www.mayoclinic.org/diseases-conditions/primary-cough-headaches/symptoms-causes/syc-20371200,"['Begin suddenly with and just after coughing or other types of straining', 'Typically last a few seconds to a few minutes — some can last up to two hours', 'Cause sharp, stabbing, splitting or ""bursting"" pain', 'Usually affect both sides of your head and may be worse in the back of your head', 'May be followed by a dull, aching pain for hours']",1
C,Cradle cap,https://www.mayoclinic.org/diseases-conditions/cradle-cap/symptoms-causes/syc-20350396,[],0
C,Craniopharyngioma,https://www.mayoclinic.org/diseases-conditions/craniopharyngioma/symptoms-causes/syc-20581521,"['Headaches.', 'Vision changes.', 'Nausea and vomiting.', 'Increased urination.', 'Sleepiness.', 'Memory troubles.', 'Loss of balance.', 'Trouble walking.', 'Changes in personality or behavior.', 'Weight gain and slowed growth in children.']",1
C,Craniosynostosis,https://www.mayoclinic.org/diseases-conditions/craniosynostosis/symptoms-causes/syc-20354513,[],0
C,Creutzfeldt-Jakob disease,https://www.mayoclinic.org/diseases-conditions/creutzfeldt-jakob-disease/symptoms-causes/syc-20371226,"['Personality changes.', 'Memory loss.', 'Impaired thinking.', 'Blurry vision or blindness.', 'Insomnia.', 'Problems with coordination.', 'Trouble speaking.', 'Trouble swallowing.', 'Sudden, jerky movements.']",1
C,Crohn's disease,https://www.mayoclinic.org/diseases-conditions/crohns-disease/symptoms-causes/syc-20353304,[],0
C,Croup,https://www.mayoclinic.org/diseases-conditions/croup/symptoms-causes/syc-20350348,[],0
C,Cryoglobulinemia,https://www.mayoclinic.org/diseases-conditions/cryoglobulinemia/symptoms-causes/syc-20371244,"['Skin spots.Most people with cryoglobulinemia get purple skin spots, called lesions, on their legs. On Black or brown skin, the spots might look black or brown. Some people also get open leg sores, called ulcers.', 'Joint pain.Symptoms like those of rheumatoid arthritis are common in cryoglobulinemia.', 'Peripheral neuropathy.Cryoglobulinemia can damage the nerves at the tips of the fingers and toes. This causes numbness and other problems.']",1
C,CSF leak (Cerebrospinal fluid leak),https://www.mayoclinic.org/diseases-conditions/csf-leak/symptoms-causes/syc-20522246,[],0
C,Cushing syndrome,https://www.mayoclinic.org/diseases-conditions/cushing-syndrome/symptoms-causes/syc-20351310,[],0
C,Cutaneous B-cell lymphoma,https://www.mayoclinic.org/diseases-conditions/cutaneous-b-cell-lymphoma/symptoms-causes/syc-20577439,[],0
C,Cutaneous T-cell lymphoma,https://www.mayoclinic.org/diseases-conditions/cutaneous-t-cell-lymphoma/symptoms-causes/syc-20351056,"[""Patches of raised or scaly skin that might itch. The patches happen most often on skin that doesn't get much sun."", 'Patches of skin that look pink, red, brown or gray. The color may be harder to see on Black and brown skin.', 'Patches of skin that look lighter in color than the skin around them. This may be easier to see on Black and brown skin.', 'Lumps that form on the skin and may break open.', 'Lymph nodes that get bigger.', 'Hair loss.', 'Thickened skin on the palms of the hands and soles of the feet.', 'A rash over all the skin that is scaly and itchy.']",1
C,Cyclic vomiting syndrome,https://www.mayoclinic.org/diseases-conditions/cyclic-vomiting-syndrome/symptoms-causes/syc-20352161,[],0
C,Cyclothymia (cyclothymic disorder),https://www.mayoclinic.org/diseases-conditions/cyclothymia/symptoms-causes/syc-20371275,"['An exaggerated feeling of happiness or well-being (euphoria)', 'Extreme optimism', 'Inflated self-esteem', 'Talking more than usual', 'Poor judgment that can result in risky behavior or unwise choices', 'Racing thoughts', 'Irritable or agitated behavior', 'Excessive physical activity', 'Increased drive to perform or achieve goals (sexual, work related or social)', 'Decreased need for sleep', 'Tendency to be easily distracted', 'Inability to concentrate']",1
C,Cystic fibrosis,https://www.mayoclinic.org/diseases-conditions/cystic-fibrosis/symptoms-causes/syc-20353700,[],0
C,Cystitis,https://www.mayoclinic.org/diseases-conditions/cystitis/symptoms-causes/syc-20371306,[],0
C,Cytomegalovirus (CMV) infection,https://www.mayoclinic.org/diseases-conditions/cmv/symptoms-causes/syc-20355358,"['Newborns who became infected with CMV before they were born. This condition is called congenital CMV.', 'Infants who become infected during birth or shortly afterward, also called perinatal CMV. This group includes babies infected through breast milk.', ""People who have weakened immune systems. This includes people who've had an organ, bone marrow, or stem cell transplant, or those who have HIV.""]",1
D,Dandruff,https://www.mayoclinic.org/diseases-conditions/dandruff/symptoms-causes/syc-20353850,[],0
D,De Quervain tenosynovitis,https://www.mayoclinic.org/diseases-conditions/de-quervain-tenosynovitis/symptoms-causes/syc-20371332,[],0
D,Deep vein thrombosis (DVT),https://www.mayoclinic.org/diseases-conditions/deep-vein-thrombosis/symptoms-causes/syc-20352557,[],0
D,Dehydration,https://www.mayoclinic.org/diseases-conditions/dehydration/symptoms-causes/syc-20354086,[],0
D,Delayed ejaculation,https://www.mayoclinic.org/diseases-conditions/delayed-ejaculation/symptoms-causes/syc-20371358,[],0
D,Delayed sleep phase,https://www.mayoclinic.org/diseases-conditions/delayed-sleep-phase/symptoms-causes/syc-20353340,[],0
D,Delirium,https://www.mayoclinic.org/diseases-conditions/delirium/symptoms-causes/syc-20371386,[],0
D,Dementia,https://www.mayoclinic.org/diseases-conditions/dementia/symptoms-causes/syc-20352013,[],0
D,Dengue fever,https://www.mayoclinic.org/diseases-conditions/dengue-fever/symptoms-causes/syc-20353078,[],0
D,Depersonalization-derealization disorder,https://www.mayoclinic.org/diseases-conditions/depersonalization-derealization-disorder/symptoms-causes/syc-20352911,[],0
D,Depression (major depressive disorder),https://www.mayoclinic.org/diseases-conditions/depression/symptoms-causes/syc-20356007,[],0
D,Dermatitis,https://www.mayoclinic.org/diseases-conditions/dermatitis-eczema/symptoms-causes/syc-20352380,[],0
D,Dermatofibrosarcoma protuberans,https://www.mayoclinic.org/diseases-conditions/dermatofibrosarcoma-protuberans/symptoms-causes/syc-20576872,"['A lump or lumps on the skin that look like pimples, scars or birthmarks.', 'A lump or lumps on the skin that may feel hard to the touch or rubberlike.', 'A patch of skin that feels firm to the touch.']",1
D,Dermatographia (Dermatographism),https://www.mayoclinic.org/diseases-conditions/dermatographia/symptoms-causes/syc-20371411,[],0
D,Dermatomyositis,https://www.mayoclinic.org/diseases-conditions/dermatomyositis/symptoms-causes/syc-20353188,"['Skin changes.A violet-colored or dusky red rash develops, most commonly on your face and eyelids and on your knuckles, elbows, knees, chest and back. The rash, which can be itchy and painful, is often the first sign of dermatomyositis.', 'Muscle weakness.Progressive muscle weakness involves the muscles closest to the trunk, such as those in your hips, thighs, shoulders, upper arms and neck. The weakness affects both the left and right sides of your body, and tends to gradually worsen.']",1
D,Desmoid tumors,https://www.mayoclinic.org/diseases-conditions/desmoid-tumors/symptoms-causes/syc-20355083,[],0
D,Desmoplastic small round cell tumors,https://www.mayoclinic.org/diseases-conditions/dsrct/symptoms-causes/syc-20355405,"['Swelling of the abdomen', 'Abdominal pain', 'Constipation', 'Difficulty urinating']",1
D,Deviated septum,https://www.mayoclinic.org/diseases-conditions/deviated-septum/symptoms-causes/syc-20351710,[],0
D,Diabetes,https://www.mayoclinic.org/diseases-conditions/diabetes/symptoms-causes/syc-20371444,[],0
D,Diabetes insipidus,https://www.mayoclinic.org/diseases-conditions/diabetes-insipidus/symptoms-causes/syc-20351269,"['Being very thirsty, often with a preference for cold water.', 'Making large amounts of pale urine.', 'Getting up to urinate and drink water often during the night.']",1
D,Diabetic coma,https://www.mayoclinic.org/diseases-conditions/diabetic-coma/symptoms-causes/syc-20371475,[],0
D,Diabetic hypoglycemia,https://www.mayoclinic.org/diseases-conditions/diabetic-hypoglycemia/symptoms-causes/syc-20371525,[],0
D,Diabetic ketoacidosis,https://www.mayoclinic.org/diseases-conditions/diabetic-ketoacidosis/symptoms-causes/syc-20371551,[],0
D,Diabetic nephropathy (kidney disease),https://www.mayoclinic.org/diseases-conditions/diabetic-nephropathy/symptoms-causes/syc-20354556,[],0
D,Diabetic neuropathy,https://www.mayoclinic.org/diseases-conditions/diabetic-neuropathy/symptoms-causes/syc-20371580,[],0
D,Diabetic retinopathy,https://www.mayoclinic.org/diseases-conditions/diabetic-retinopathy/symptoms-causes/syc-20371611,[],0
D,Diaper rash,https://www.mayoclinic.org/diseases-conditions/diaper-rash/symptoms-causes/syc-20371636,[],0
D,Diarrhea,https://www.mayoclinic.org/diseases-conditions/diarrhea/symptoms-causes/syc-20352241,[],0
D,Diffuse large B-cell lymphoma,https://www.mayoclinic.org/diseases-conditions/diffuse-large-b-cell-lymphoma/symptoms-causes/syc-20584636,[],0
D,Diffuse midline glioma (DMG),https://www.mayoclinic.org/diseases-conditions/diffuse-midline-glioma/symptoms-causes/syc-20584386,"['Drooping on one side of the face.', 'Weakness in the facial muscles.', 'Weakness in the arms and legs, particularly on one side.', 'Clumsiness.', 'Fatigue.', 'Headaches, particularly in the morning.', 'Nausea and vomiting.', 'Problems with speech or swallowing.', 'Balance problems.', 'Difficulty walking.', 'Tingling or numbness, which may affect the face, arms, hands or legs.', 'Difficulty concentrating.', 'Seizures.', 'Back pain.', 'Changes in bladder and bowel function.', 'Vision problems, including blurry or double vision.', 'Hearing problems, including loss of hearing.', 'Behavior changes, such as irritability or trouble at school.', 'Gaining weight.']",1
D,DiGeorge syndrome (22q11.2 deletion syndrome),https://www.mayoclinic.org/diseases-conditions/digeorge-syndrome/symptoms-causes/syc-20353543,[],0
D,Dilated cardiomyopathy,https://www.mayoclinic.org/diseases-conditions/dilated-cardiomyopathy/symptoms-causes/syc-20353149,[],0
D,Diphtheria,https://www.mayoclinic.org/diseases-conditions/diphtheria/symptoms-causes/syc-20351897,"['A thick, gray membrane covering the throat and tonsils', 'A sore throat and hoarseness', 'Swollen glands (enlarged lymph nodes) in the neck', 'Difficulty breathing or rapid breathing', 'Nasal discharge', 'Fever and chills', 'Tiredness']",1
D,Dislocated shoulder,https://www.mayoclinic.org/diseases-conditions/dislocated-shoulder/symptoms-causes/syc-20371715,[],0
D,Dissociative disorders,https://www.mayoclinic.org/diseases-conditions/dissociative-disorders/symptoms-causes/syc-20355215,[],0
D,Diverticulitis,https://www.mayoclinic.org/diseases-conditions/diverticulitis/symptoms-causes/syc-20371758,[],0
D,Dizziness,https://www.mayoclinic.org/diseases-conditions/dizziness/symptoms-causes/syc-20371787,"['A sense of motion or spinning, also called vertigo.', 'Lightheadedness or feeling faint.', 'A loss of balance or the sense of not feeling steady.', 'A feeling of floating, wooziness or heavy-headedness.']",1
D,Double uterus,https://www.mayoclinic.org/diseases-conditions/double-uterus/symptoms-causes/syc-20352261,"['Infertility.', 'Miscarriage.', 'Premature birth.', 'Kidney problems.']",1
D,Double-outlet right ventricle,https://www.mayoclinic.org/diseases-conditions/double-outlet-right-ventricle/cdc-20389537,[],0
D,Down syndrome,https://www.mayoclinic.org/diseases-conditions/down-syndrome/symptoms-causes/syc-20355977,[],0
D,Dressler syndrome,https://www.mayoclinic.org/diseases-conditions/dresslers-syndrome/symptoms-causes/syc-20371811,[],0
D,Drug addiction (substance use disorder),https://www.mayoclinic.org/diseases-conditions/drug-addiction/symptoms-causes/syc-20365112,[],0
D,Drug allergy,https://www.mayoclinic.org/diseases-conditions/drug-allergy/symptoms-causes/syc-20371835,[],0
D,Dry eyes,https://www.mayoclinic.org/diseases-conditions/dry-eyes/symptoms-causes/syc-20371863,[],0
D,Dry macular degeneration,https://www.mayoclinic.org/diseases-conditions/dry-macular-degeneration/symptoms-causes/syc-20350375,[],0
D,Dry mouth,https://www.mayoclinic.org/diseases-conditions/dry-mouth/symptoms-causes/syc-20356048,[],0
D,Dry skin,https://www.mayoclinic.org/diseases-conditions/dry-skin/symptoms-causes/syc-20353885,[],0
D,Dry socket,https://www.mayoclinic.org/diseases-conditions/dry-socket/symptoms-causes/syc-20354376,[],0
D,Ductal carcinoma in situ (DCIS),https://www.mayoclinic.org/diseases-conditions/dcis/symptoms-causes/syc-20371889,[],0
D,Dumping syndrome,https://www.mayoclinic.org/diseases-conditions/dumping-syndrome/symptoms-causes/syc-20371915,[],0
D,Dupuytren contracture,https://www.mayoclinic.org/diseases-conditions/dupuytrens-contracture/symptoms-causes/syc-20371943,[],0
D,Dural arteriovenous fistulas,https://www.mayoclinic.org/diseases-conditions/dural-arteriovenous-fistulas/symptoms-causes/syc-20364280,"['Sudden headache.', 'Trouble walking and falls.', 'Seizures.', 'Speech or language issues.', 'Facial pain.', 'Dementia.', 'Slowed movement, stiffness and tremor, known as parkinsonism.', 'Trouble with coordination.', 'Burning or prickling sensations.', 'Weakness.', 'Lack of interest, known as apathy.', 'Failure to thrive.', 'Symptoms related to increased pressure, such as headaches, nausea and vomiting.']",1
D,Dust mite allergy,https://www.mayoclinic.org/diseases-conditions/dust-mites/symptoms-causes/syc-20352173,[],0
D,Dwarfism,https://www.mayoclinic.org/diseases-conditions/dwarfism/symptoms-causes/syc-20371969,[],0
D,Dysarthria,https://www.mayoclinic.org/diseases-conditions/dysarthria/symptoms-causes/syc-20371994,[],0
D,Dyshidrosis,https://www.mayoclinic.org/diseases-conditions/dyshidrosis/symptoms-causes/syc-20352342,[],0
D,Dyslexia,https://www.mayoclinic.org/diseases-conditions/dyslexia/symptoms-causes/syc-20353552,[],0
D,Dysphagia,https://www.mayoclinic.org/diseases-conditions/dysphagia/symptoms-causes/syc-20372028,[],0
D,Dystonia,https://www.mayoclinic.org/diseases-conditions/dystonia/symptoms-causes/syc-20350480,[],0
E,E. coli,https://www.mayoclinic.org/diseases-conditions/e-coli/symptoms-causes/syc-20372058,[],0
E,Ear infection (middle ear),https://www.mayoclinic.org/diseases-conditions/ear-infections/symptoms-causes/syc-20351616,[],0
E,Earwax blockage,https://www.mayoclinic.org/diseases-conditions/earwax-blockage/symptoms-causes/syc-20353004,[],0
E,Eating disorders,https://www.mayoclinic.org/diseases-conditions/eating-disorders/symptoms-causes/syc-20353603,[],0
E,Ebstein anomaly,https://www.mayoclinic.org/diseases-conditions/ebsteins-anomaly/symptoms-causes/syc-20352127,"['Blue or gray lips or fingernails. Depending on skin color, these color changes may be harder or easier to see.', 'Fatigue.', 'Feeling of a pounding or rapid heartbeat or irregular heartbeats.', 'Shortness of breath, especially with activity.']",1
E,Ectopic pregnancy,https://www.mayoclinic.org/diseases-conditions/ectopic-pregnancy/symptoms-causes/syc-20372088,[],0
E,Ectropion,https://www.mayoclinic.org/diseases-conditions/ectropion/symptoms-causes/syc-20351164,[],0
E,Edema,https://www.mayoclinic.org/diseases-conditions/edema/symptoms-causes/syc-20366493,[],0
E,Egg allergy,https://www.mayoclinic.org/diseases-conditions/egg-allergy/symptoms-causes/syc-20372115,"['Skin swelling or itchy bumps called hives — the most common egg allergy reaction.', 'Stuffy or runny nose and sneezing, also known as allergic rhinitis.', 'Digestive symptoms such as cramps, upset stomach and vomiting.', 'Asthma symptoms such as coughing, wheezing, chest tightness or shortness of breath.']",1
E,Ehlers-Danlos syndrome,https://www.mayoclinic.org/diseases-conditions/ehlers-danlos-syndrome/symptoms-causes/syc-20362125,[],0
E,Ehrlichiosis and anaplasmosis,https://www.mayoclinic.org/diseases-conditions/ehrlichiosis/symptoms-causes/syc-20372142,[],0
E,Eisenmenger syndrome,https://www.mayoclinic.org/diseases-conditions/eisenmenger-syndrome/symptoms-causes/syc-20350580,[],0
E,Elevated blood pressure,https://www.mayoclinic.org/diseases-conditions/prehypertension/symptoms-causes/syc-20376703,[],0
E,Embryonal tumors,https://www.mayoclinic.org/diseases-conditions/embryonal-tumor/symptoms-causes/syc-20579617,[],0
E,Emphysema,https://www.mayoclinic.org/diseases-conditions/emphysema/symptoms-causes/syc-20355555,[],0
E,Encephalitis,https://www.mayoclinic.org/diseases-conditions/encephalitis/symptoms-causes/syc-20356136,[],0
E,Encopresis,https://www.mayoclinic.org/diseases-conditions/encopresis/symptoms-causes/syc-20354494,[],0
E,Endocarditis,https://www.mayoclinic.org/diseases-conditions/endocarditis/symptoms-causes/syc-20352576,[],0
E,Endometrial cancer,https://www.mayoclinic.org/diseases-conditions/endometrial-cancer/symptoms-causes/syc-20352461,[],0
E,Endometriosis,https://www.mayoclinic.org/diseases-conditions/endometriosis/symptoms-causes/syc-20354656,"['Painful periods.Pelvic pain and cramping may start before a menstrual period and last for days into it. You also may have lower back and stomach pain. Another name for painful periods is dysmenorrhea.', 'Pain with sex.Pain during or after sex is common with endometriosis.', ""Pain with bowel movements or urination.You're most likely to have these symptoms before or during a menstrual period."", 'Excessive bleeding.Sometimes, you may have heavy menstrual periods or bleeding between periods.', 'Infertility.For some people, endometriosis is first found during tests for infertility treatment.', 'Other symptoms.You may have fatigue, diarrhea, constipation, bloating or nausea. These symptoms are more common before or during menstrual periods.']",1
E,End-stage renal disease,https://www.mayoclinic.org/diseases-conditions/end-stage-renal-disease/symptoms-causes/syc-20354532,[],0
E,Enlarged breasts in men (gynecomastia),https://www.mayoclinic.org/diseases-conditions/gynecomastia/symptoms-causes/syc-20351793,[],0
E,Enlarged heart,https://www.mayoclinic.org/diseases-conditions/enlarged-heart/symptoms-causes/syc-20355436,[],0
E,Enlarged liver,https://www.mayoclinic.org/diseases-conditions/enlarged-liver/symptoms-causes/syc-20372167,[],0
E,Enlarged spleen (splenomegaly),https://www.mayoclinic.org/diseases-conditions/enlarged-spleen/symptoms-causes/syc-20354326,[],0
E,Entropion,https://www.mayoclinic.org/diseases-conditions/entropion/symptoms-causes/syc-20351125,[],0
E,Eosinophilic esophagitis,https://www.mayoclinic.org/diseases-conditions/eosinophilic-esophagitis/symptoms-causes/syc-20372197,[],0
E,Ependymoma,https://www.mayoclinic.org/diseases-conditions/ependymoma/symptoms-causes/syc-20580744,[],0
E,Epidermoid cysts,https://www.mayoclinic.org/diseases-conditions/epidermoid-cysts/symptoms-causes/syc-20352701,"['A small, round bump under the skin, often on the face, neck or trunk', 'A tiny blackhead plugging the central opening of the cyst', 'A thick, smelly, cheesy substance that leaks from the cyst', 'An inflamed or infected bump']",1
E,Epidermolysis bullosa,https://www.mayoclinic.org/diseases-conditions/epidermolysis-bullosa/symptoms-causes/syc-20361062,"['Fragile skin that blisters easily, especially on the palms and feet', 'Nails that are thick or unformed', 'Blisters inside the mouth and throat', 'Scalp blistering and hair loss (scarring alopecia)', 'Skin that looks thin', 'Tiny pimple-like bumps (milia)', 'Dental problems, such as tooth decay', 'Difficulty swallowing', 'Itchy, painful skin']",1
E,Epididymitis,https://www.mayoclinic.org/diseases-conditions/epididymitis/symptoms-causes/syc-20363853,[],0
E,Epiglottitis,https://www.mayoclinic.org/diseases-conditions/epiglottitis/symptoms-causes/syc-20372227,"['Fever.', 'Sore throat.', 'Unusual, high-pitched sound when breathing in, known as stridor.', 'Difficult and painful swallowing.', 'Drooling.', 'Acting anxious and irritable.', 'Sitting up or leaning forward to ease breathing.']",1
E,Epilepsy,https://www.mayoclinic.org/diseases-conditions/epilepsy/symptoms-causes/syc-20350093,[],0
E,Epithelioid sarcoma,https://www.mayoclinic.org/diseases-conditions/epithelioid-sarcoma/symptoms-causes/syc-20577574,[],0
E,Erectile dysfunction,https://www.mayoclinic.org/diseases-conditions/erectile-dysfunction/symptoms-causes/syc-20355776,[],0
E,Esophageal cancer,https://www.mayoclinic.org/diseases-conditions/esophageal-cancer/symptoms-causes/syc-20356084,[],0
E,Esophageal spasms,https://www.mayoclinic.org/diseases-conditions/esophageal-spasms/symptoms-causes/syc-20372250,[],0
E,Esophageal varices,https://www.mayoclinic.org/diseases-conditions/esophageal-varices/symptoms-causes/syc-20351538,[],0
E,Esophagitis,https://www.mayoclinic.org/diseases-conditions/esophagitis/symptoms-causes/syc-20361224,[],0
E,Essential tremor,https://www.mayoclinic.org/diseases-conditions/essential-tremor/symptoms-causes/syc-20350534,[],0
E,Esthesioneuroblastoma,https://www.mayoclinic.org/diseases-conditions/esthesioneuroblastoma/symptoms-causes/syc-20351075,"['Loss of the sense of smell.', 'Frequent nosebleeds.', 'Difficulty breathing through the nose.']",1
E,Ewing sarcoma,https://www.mayoclinic.org/diseases-conditions/ewing-sarcoma/symptoms-causes/syc-20351071,[],0
E,Exercise headaches,https://www.mayoclinic.org/diseases-conditions/exercise-headaches/symptoms-causes/syc-20372276,[],0
E,Exercise-induced asthma,https://www.mayoclinic.org/diseases-conditions/exercise-induced-asthma/symptoms-causes/syc-20372300,[],0
E,Eye floaters,https://www.mayoclinic.org/diseases-conditions/eye-floaters/symptoms-causes/syc-20372346,[],0
E,Eye melanoma,https://www.mayoclinic.org/diseases-conditions/eye-melanoma/symptoms-causes/syc-20372371,[],0
E,Eyestrain,https://www.mayoclinic.org/diseases-conditions/eyestrain/symptoms-causes/syc-20372397,[],0
F,Factitious disorder,https://www.mayoclinic.org/diseases-conditions/factitious-disorder/symptoms-causes/syc-20356028,"['Clever and convincing medical or mental health problems.', 'Deep knowledge of medical terms and diseases.', ""Vague symptoms or symptoms that aren't consistent."", 'Conditions that get worse for no clear reason.', ""Conditions that don't respond as expected to standard treatments."", 'Seeking treatment from many healthcare professionals or hospitals, which may include using a fake name.', 'Not wanting healthcare professionals to talk to family or friends or other healthcare professionals.', 'Staying in the hospital a lot.', 'Desire for frequent testing or risky surgeries and procedures.', 'Many surgical scars or evidence of many procedures.', 'Having few visitors when in the hospital.', 'Arguing with healthcare professionals and staff.']",1
F,Factor V Leiden,https://www.mayoclinic.org/diseases-conditions/factor-v-leiden/symptoms-causes/syc-20372423,[],0
F,Familial adenomatous polyposis,https://www.mayoclinic.org/diseases-conditions/familial-adenomatous-polyposis/symptoms-causes/syc-20372443,"['Duodenal polyps.These polyps grow in the upper part of your small intestine and may become cancerous. But with careful monitoring, duodenal polyps can often be detected and removed before cancer develops.', 'Periampullary polyps.These polyps occur where the bile and pancreas ducts enter the duodenum (ampulla). Periampullary polyps might become cancerous but can often be detected and removed before cancer develops.', 'Gastric fundic polyps.These polyps grow in the lining of your stomach.', 'Desmoids.These noncancerous masses can arise anywhere in the body but often develop in the stomach area (abdomen). Desmoids can cause serious problems if they grow into nerves or blood vessels or exert pressure on other organs in your body.', 'Other cancers.Rarely, FAP can cause cancer to develop in your thyroid gland, central nervous system, adrenal glands, liver or other organs.', 'Noncancerous (benign) skin tumors.', 'Benign bone growths (osteomas).', 'Congenital hypertrophy of the retinal pigment epithelium (CHRPE).These are benign pigment changes in the retina of your eye.', ""Dental abnormalities.These include extra teeth or teeth that don't come in."", 'Low numbers of red blood cells (anemia).']",1
F,Familial hypercholesterolemia,https://www.mayoclinic.org/diseases-conditions/familial-hypercholesterolemia/symptoms-causes/syc-20353755,"['Skin.The most common spots for cholesterol deposits to occur is on the hands, elbows and knees. They also can occur in the skin around the eyes.', 'Tendons.Cholesterol deposits may thicken the Achilles tendon, along with some tendons in the hands.', 'Eyes.High cholesterol levels can cause corneal arcus. This is a white or gray ring around the iris of the eye. This happens most commonly in older people, but it can occur in younger people who have familial hypercholesterolemia.']",1
F,Familial Mediterranean fever,https://www.mayoclinic.org/diseases-conditions/familial-mediterranean-fever/symptoms-causes/syc-20372470,[],0
F,Farsightedness,https://www.mayoclinic.org/diseases-conditions/farsightedness/symptoms-causes/syc-20372495,[],0
F,Febrile seizure,https://www.mayoclinic.org/diseases-conditions/febrile-seizure/symptoms-causes/syc-20372522,[],0
F,Fecal incontinence,https://www.mayoclinic.org/diseases-conditions/fecal-incontinence/symptoms-causes/syc-20351397,[],0
F,Female infertility,https://www.mayoclinic.org/diseases-conditions/female-infertility/symptoms-causes/syc-20354308,[],0
F,Female sexual dysfunction,https://www.mayoclinic.org/diseases-conditions/female-sexual-dysfunction/symptoms-causes/syc-20372549,[],0
F,Fetal alcohol syndrome,https://www.mayoclinic.org/diseases-conditions/fetal-alcohol-syndrome/symptoms-causes/syc-20352901,[],0
F,Fetal macrosomia,https://www.mayoclinic.org/diseases-conditions/fetal-macrosomia/symptoms-causes/syc-20372579,[],0
F,Fever,https://www.mayoclinic.org/diseases-conditions/fever/symptoms-causes/syc-20352759,[],0
F,Fibroadenoma,https://www.mayoclinic.org/diseases-conditions/fibroadenoma/symptoms-causes/syc-20352752,[],0
F,Fibrocystic breasts,https://www.mayoclinic.org/diseases-conditions/fibrocystic-breasts/symptoms-causes/syc-20350438,"['Breast lumps or areas of thickening that tend to blend into the surrounding breast tissue', 'Generalized breast pain or tenderness or discomfort that involves the upper outer part of the breast', 'Breast nodules or lumpy tissue change in size with the menstrual cycle', 'Green or dark brown nonbloody nipple discharge that tends to leak without pressure or squeezing', 'Breast changes that are similar in both breasts', 'Monthly increase in breast pain or lumpiness from midcycle (ovulation) to just before your period and then gets better once your period starts']",1
F,Fibromuscular dysplasia,https://www.mayoclinic.org/diseases-conditions/fibromuscular-dysplasia/symptoms-causes/syc-20352144,"['High blood pressure.', 'Problems with how the kidneys work.']",1
F,Fibromyalgia,https://www.mayoclinic.org/diseases-conditions/fibromyalgia/symptoms-causes/syc-20354780,[],0
F,Flatfeet,https://www.mayoclinic.org/diseases-conditions/flatfeet/symptoms-causes/syc-20372604,[],0
F,Floor of the mouth cancer,https://www.mayoclinic.org/diseases-conditions/floor-mouth-cancer/symptoms-causes/syc-20354179,[],0
F,Focal segmental glomerulosclerosis (FSGS),https://www.mayoclinic.org/diseases-conditions/fsgs/symptoms-causes/syc-20354693,[],0
F,Follicular lymphoma,https://www.mayoclinic.org/diseases-conditions/follicular-lymphoma/symptoms-causes/syc-20584732,[],0
F,Folliculitis,https://www.mayoclinic.org/diseases-conditions/folliculitis/symptoms-causes/syc-20361634,[],0
F,Food allergy,https://www.mayoclinic.org/diseases-conditions/food-allergy/symptoms-causes/syc-20355095,[],0
F,Food poisoning (foodborne illness),https://www.mayoclinic.org/diseases-conditions/food-poisoning/symptoms-causes/syc-20356230,[],0
F,Foot drop,https://www.mayoclinic.org/diseases-conditions/foot-drop/symptoms-causes/syc-20372628,[],0
F,Frontal lobe seizures,https://www.mayoclinic.org/diseases-conditions/frontal-lobe-seizures/symptoms-causes/syc-20353958,[],0
F,Frontotemporal dementia,https://www.mayoclinic.org/diseases-conditions/frontotemporal-dementia/symptoms-causes/syc-20354737,[],0
F,Frostbite,https://www.mayoclinic.org/diseases-conditions/frostbite/symptoms-causes/syc-20372656,[],0
F,Frozen shoulder,https://www.mayoclinic.org/diseases-conditions/frozen-shoulder/symptoms-causes/syc-20372684,"[""Freezing stage.Any movement of the shoulder causes pain, and the shoulder's ability to move becomes limited. This stage lasts from 2 to 9 months."", 'Frozen stage.Pain might lessen during this stage. However, the shoulder becomes stiffer. Using it becomes more difficult. This stage lasts from 4 to 12 months.', ""Thawing stage.The shoulder's ability to move begins to improve. This stage lasts from 5 to 24 months.""]",1
F,Fuchs dystrophy,https://www.mayoclinic.org/diseases-conditions/fuchs-dystrophy/symptoms-causes/syc-20352727,[],0
F,Functional dyspepsia,https://www.mayoclinic.org/diseases-conditions/functional-dyspepsia/symptoms-causes/syc-20375709,[],0
F,Functional neurologic disorder/conversion disorder,https://www.mayoclinic.org/diseases-conditions/conversion-disorder/symptoms-causes/syc-20355197,[],0
G,Galactorrhea,https://www.mayoclinic.org/diseases-conditions/galactorrhea/symptoms-causes/syc-20350431,[],0
G,Gallbladder cancer,https://www.mayoclinic.org/diseases-conditions/gallbladder-cancer/symptoms-causes/syc-20353370,[],0
G,Gallstones,https://www.mayoclinic.org/diseases-conditions/gallstones/symptoms-causes/syc-20354214,[],0
G,Ganglion cyst,https://www.mayoclinic.org/diseases-conditions/ganglion-cyst/symptoms-causes/syc-20351156,[],0
G,Gangrene,https://www.mayoclinic.org/diseases-conditions/gangrene/symptoms-causes/syc-20352567,[],0
G,Gas and gas pains,https://www.mayoclinic.org/diseases-conditions/gas-and-gas-pains/symptoms-causes/syc-20372709,[],0
G,Gastritis,https://www.mayoclinic.org/diseases-conditions/gastritis/symptoms-causes/syc-20355807,[],0
